,tweet_id,url
2890,675146535592706048,https://twitter.com/dog_rates/status/675146535592706048/photo/1
2891,675145476954566656,https://twitter.com/dog_rates/status/675145476954566656/photo/1
2892,675135153782571009,https://twitter.com/dog_rates/status/675135153782571009/photo/1
2893,675113801096802304,https://twitter.com/dog_rates/status/675113801096802304/photo/1
2894,675111688094527488,https://twitter.com/dog_rates/status/675111688094527488/photo/1
2895,675109292475830276,https://twitter.com/dog_rates/status/675109292475830276/photo/1
2896,675047298674663426,https://twitter.com/dog_rates/status/675047298674663426/photo/1
2897,675015141583413248,https://twitter.com/dog_rates/status/675015141583413248/photo/1
2898,675006312288268288,https://twitter.com/dog_rates/status/675006312288268288/photo/1
2899,675003128568291329,https://twitter.com/dog_rates/status/675003128568291329/photo/1
2900,675003128568291329,https://twitter.com/dog_rates/status/675003128568291329/photo/1
2901,674999807681908736,https://twitter.com/dog_rates/status/674999807681908736/photo/1
2902,674805413498527744,https://twitter.com/dog_rates/status/674805413498527744/video/1
2903,674800520222154752,https://twitter.com/dog_rates/status/674800520222154752/photo/1
2904,674793399141146624,https://twitter.com/dog_rates/status/674793399141146624/photo/1
2905,674790488185167872,https://twitter.com/dog_rates/status/674790488185167872/photo/1
2906,674788554665512960,https://twitter.com/dog_rates/status/674788554665512960/photo/1
2907,674781762103414784,https://twitter.com/dog_rates/status/674781762103414784/photo/1
2908,674774481756377088,https://twitter.com/dog_rates/status/674774481756377088/photo/1
2909,674767892831932416,https://twitter.com/dog_rates/status/674767892831932416/photo/1
2910,674764817387900928,https://twitter.com/dog_rates/status/674764817387900928/photo/1
2911,674764817387900928,https://twitter.com/dog_rates/status/674764817387900928/photo/1
2912,674754018082705410,https://twitter.com/dog_rates/status/674754018082705410/photo/1
2913,674752233200820224,https://twitter.com/dog_rates/status/674752233200820224/photo/1
2914,674752233200820224,https://twitter.com/dog_rates/status/674752233200820224/photo/1
2915,674743008475090944,https://twitter.com/dog_rates/status/674743008475090944/photo/1
2916,674739953134403584,https://twitter.com/dog_rates/status/674739953134403584/photo/1
2917,674737130913071104,https://twitter.com/dog_rates/status/674737130913071104/photo/1
